Banglish,Hate
kuttar bacchhake nunu kete phela houko,Crime
ei potita bole ki dui lomptoke chakri theke bohishkar kora hok,Crime
eta to prthomei bujha gese oi magir fasi chai,Crime
tai si si kemerar dike takiye chilo tokhon chuda chudi na korle partodisi hoyto beton bariye dibe tai chuda khaoyar jonno korechheekhon dhora kheyechhot tai ki korbe kemera na thakle hoyto kuttar mot jot lege thakto,Crime
magir moto dekhte,Crime
je chodanir loiga madar chode osohayo bhabe chheletare marche se madar chode to bachhote oparl na ar je chodanir loiga morl se chodani je tar prmikare bachaite parl na,Crime
ou magi tui et holi sobokichhu mul kholonaika,Crime
shalar kothur bichar chai,Crime
khankir polare juta diye pethao,Crime
tor sei dinoi more jaoya bhalo chilo khanki magi,Crime
bhai magi je kahini koreche morar ageo bhulote parbona ei magir kotha,Crime
shushur bari chinta kore potitara,Crime
snan kore mere ekhon kannar obhinoy kore kuttar baccha,Crime
magir pulare ekhono mare na ken,Crime
jamal pur netrkona brammn bariya kumilla chadopur moymonosingh gajipur tanggail sabhar borishal noyakhali bhola borgunar joshohor khulona bagher hat norail kushtiyar purush mohila chhele meyera jonmo thekei potita deh bebshayi madokasokto o madok bebshayi chora chalani o bhoyngkor oporadhi eder mati o panir dosh prithibi srishti thekei era kharap,Crime
salake fasi deya dorkar disi chodona,Crime
emon meye gulake chudon bade kon kotha nai,Crime
rastay kupiye manush mere phelochhe keoi ege asote pareni ar ekhon sob banochoda ra dao hachha niye sotophlim banate parchhe bhadarmara riphat ke kupanor somoy jodi sobai mole ege asoto tahole riphat suntrasir hat theke bechhe jeto manushke mere phelochhe sontras ar ekhon sotophlim chodao bhadarmar chhaoyaleraeder sob tare dhore rimanonde neoya dorkar,Crime
ei sob janoyarder domon korte hole ekti swtontr bahini gre tola proyujon,Crime
chi kooa biralobaccha tui ki manush na oomanush dcr ke banaychhejamalopurer disi tor dojok thayo pabi na amar kotha ke ke mot achen ta bole deno,Crime
ei shali ekta rendi hoteler meye,Personal
noyon bonod er bonoke diner bela sokoler samone llangota kore chuda hok,Crime
madar chhud ei koytar karne desh aj kotayo et baje ekjon jela prsasok,Crime
hayre bangladesher ain egulo baler ain onnay kore ekhono chakri thake kutta liger bacchar hate desh ta noshto kore diyechhe,Crime
salarpute sona thik nai mone hoyo,Crime
ei madarchod dcr glayo dori diye mora uchit ei madarchod disi nije attohotta korle onek nari rokkha pabe ektai na prokash holo er age hoyto koto meyer sorbnash korche khomotar opobybohar kore pap kokhono bapero chharenare madarchod disi madarchod ke ekebarei chakri theke borkhasto korte hobe jate dhaka shohorer rikosha chalate hoyo jate bhobishote onyrao sabdhan hoye jayo,Crime
luccha salar puto,Personal
ei potita erokom kot purusher choritro noshto koreche allah pak bhalo janeno,Crime
halar putere putki diya gorom dim dukayo deya hok jate tar mritu hoyo,Crime
nunu chushochhen je tokhon to bhalo lagche,Crime
era jnowar baccha eder jormer thik k nai,Crime
amar mone hoyo tui magir dalal,Crime
ebar minni bolobe egulo edit kora jay kuttir baccha,Crime
sala abal disike abar saheb bolchetoke ar gali diye galike lojja dite chainaphalotu kotha bole somoy nosto korli,Crime
dui jone ghonta sex korche er pore o dosh nai ei magir pete dcr bacha achhe,Crime
amar baler bhidio hoise minni magir dosh tulos nai ken bhidite oi magiito boro khanki,Crime
khankir baccha,Personal
nijei lucchami kore nijei todonto bah baho ei hol obostha,Crime
magir sona diyo gorom dim dukiye dile sob kichhu bole dibe,Crime
ei deshe ki bichar nai eto manush ke kupiye marlo ekojonar o bichar dekolam na kot mayer kol khali korbe ei jnowar ra,Crime
madarchud eder ki shasti hooya uchit,Crime
magir dhng koto,Personal
shala luicchar ongogi bongogi dekhlei bujhayo number oyan luiccha sabai er bichhar chhai,Crime
magi tui morsona ken,Crime
minnir pachar bhitore gorom dim dukiye dile sob kichhu bole dibe,Crime
kichhu kajer na sob shalara bhaben na natok to bhalo korte paro,Crime
sala luccha bhai ore pitao,Crime
ei magir jonno na jani aro koto bhaider mritu hobe minonir fasi chai,Crime
haire manush minnir dosh diye hottakariderke amra aral kore phelotechhi ar kichu abal achhe sudhu h h kore,Crime
shala khanki magi tor putokite gorom dim dhukate hobe puro bhidio te porishkar bojha jacchhe tarpor o swikar korche na dhora khaile chore ki bole ami churi korechhitor sontaner kotha chudar age mone chilo na,Crime
ei kemon paboliko ekta public o dorlo nasob madarchhod,Crime
salar bichi kete deya dorkar,Crime
oi halar sunai khan it jhulayo deya uchit,Crime
shali moja khaoyar somoy mone thakena,Crime
khanki taka koto paichho,Crime
khankir pola sob pa chaite bi si es pas koira hoyo amola desher prja hoiya bhabe desher raja hoise ar ja mon chay tai kore kuttar bacchader nunuta kortn kora uchit,Crime
oi pais serbhaises abaler jodi bangladesher shesh simanayo patam tor kupe ami hotta kortam bishwer sokol musolmaner musolmaner khun kora or gushti pathiye ditam,Crime
hyekar grup ki or mayrp chudte chaisilo,Crime
minni shali beshi doshi,Crime
buk chuda,Personal
kulanggarer baccha koreche ki,Crime
chi magi chi kemone mittha kotha bole dekochhoni,Crime
juta marar dorkar magire,Crime
luccha disi r kon dosh nai eta bnp r chokranto,Crime
hahaha sorkari lokojoner dwara eisokol opokormo hooya swabhabiko karon taderke bicharer kathograyo darate hoyna era doliyo prbhabe niyog peye thake ebong tader kon shasti hoyna bangladeshe sob sorkarer oamolei tara palit kutta hoye thake,Crime
tumar khali chodar icchha,Crime
madar chuder bacchader sorkari chakri sudayo tai arki,Crime
sala parena bol nai,Crime
amar mone hoyo minni bhabochhil ei chelera or jamaike kichhu uttm modhm diye chere dibe kintu eta hoytoba bhabeni je ei kuttagula riphatore khuner motolob atochhe,Crime
kuoara esob koreo rehai pay,Crime
tore chudob kot taka chas,Crime
awami haramzada kothay bor,Crime
magi minike chodum,Crime
awami liger kukur dalal jaroj,Crime
ei bainchder kotin bichhar hooya dorkar ki chholochhe eishobo,Crime
khankir pola onno meyeke ke keno tor meyeke niye giye chudoti,Crime
ghore et sundr bou rekhe ken je dhora khele e jibone mukh ki bhabe dekhabe janina jani sudhu jamalopurer disi chilo luicchha bodmaish harmojada jonmgt nari lobhi,Crime
ektu dhele di to bitore dhele de nai toke to diye hobe na tor jonno dorkar bharoter modi ke ek rat kot taka tor magi kothai kar,Crime
ei ekhane kon hoichoi achhe na kaloke dekhben ek bolobe disi saheb bala na ami to boli ami to balana bala loiya thaiko dcr emon meye thakte arek jaygay jayo bodmaish,Crime
halar put pagol baler bhidio banachh,Crime
magi syarer choda khaiya pagol hoye geche,Crime
tor chagol meyer ki dush tui koi chhilire,Crime
jonogon er samone niye jutar bari diye bejjt korun ei jnowar ke,Crime
ei kuttar bacchara deshke oshanti kore tulochhe ei beyadoboke thanay dhukiye ektu khatir jotno korle ber hoye jabe,Crime
kujoniye dekhen chatro jibone kuttalig korche obbas jaynai,Crime
chuda nibar somoy mone thake na dng,Crime
tor mot magi jonono aj amra sobai kolongito,Crime
ei shala magir bebshayi meyeke diye deh bebsha koriye onek taka kamiyechhe se nijeo suder bebsha kore ekhon dhora kheye matha noshto kuchhui bujhe na se choto manush baccha phalayachhe,Crime
ki todonto korbe ke asol bhidiota korlo take khuje ber korbe naki haramojadake juta peta kora uchit,Crime
ei meye bou namer daini,Crime
abal chudara rohinga,Crime
luiccha jela prshasok saradesher public ekhon tor seksi bhiddu dekhobe chi chi tui baloti bish kheye mori ja,Crime
oi madar chhudera ekhon kadochh ken oder fasi chai,Crime
mini shalike fasi deya hok,Crime
khankir polare dekhtei luccha dekha jayo,Crime
salan eto lok tora ki korli,Crime
ei kuttar baccha bejonma uposhapok niriho ekta meye ke agune puriye marar somoy tui kothay chhili re khankir pola,Crime
minni magi o sathe jorito ki ekomot,Crime
ei luiccha disi tor more jaoya uchit tui midiyar samone mukh dekhachh ki kore chi chi chi,Crime
rume chilo dui jon chherir chilo mon dcr chilo don ek korche dui jonodekhechhe jonogon,Crime
khankir magi boro kriminal,Crime
khanki magitai ei joghonyo hottar mul hota ete kon sondeh nei,Crime
oi kuttar baccha minni tor saporto niya kotha bolosiman prthome bhabosi tor kono doshoi nai kuttar baccha tor karne aj riphater ei obostha hoilo tor fasi chai sobar age,Crime
salader bichite adola it bedhe deya hok,Crime
kulangagar sontan jonmdile eisob kannar mulle nei prthyk ma babar koshto lagbei eta sababik,Crime
ashole bhai ekta chheleke eto gulo lok marle ebong kuttar bachochara cheye cheye dekholo sobai jodi ashe pashe manush toder ke dhorto ora ei kaj ta korte parto na ar jodi minni magi kupanor age chilla palola korto tahole ora marte parto na oi magi sob koraychhe oi magir fasi chai karon eto manush ese tor kolejer theke tor samike dhore niye jaitechhe ar o ki na talu malu cheye cheye hatochhe ami sudhu or bichar chai sami mara bichar sobai ki bolen,Crime
mul doshi minni baler niuj,Crime
dekhte magir moto,Crime
manusher ruchibodh etotai nimno pojayo chole ashche kichhu manush to ekhon jnowar hoyo jacchhe chi,Crime
oi magi fasi chai,Crime
ekhane jonogon sob chokh thakoteo ondho salara tuder mot public er jonno ajke ei obostha tura hijra,Crime
sar amar kon khoti kore nai agei aut hoye geche salar magi,Crime
oi madarchod disike bajarer moddhe nengta kore pitano dorkar ebong oi narir ekhane kono dosh deya jabena karon oi nari dcr odhine ekjon kormchari tai oi nari dcr biruddhe obhijog koreo tikote parbena amader somaje ekjon nari nirapotta koto tuku hoyto oi nari dcr biruddhe obhijog korle hoyranir shikar hoto tai hoyto oi nari dcr biruddhe obhijog korar sahos korenoni oi narike niye tanatani na kore oi madarchod disike bajarer moddhe nengta kore pitano uchit ekjon narike jodi protidin ekta dhorshok kutta joun hoyrani koren tahole ekjon narir pokkhe kotokkhn tike thaka somvob tao abar dhorshok disi tar odhine chakri kore oi nari oi narito disike joun hoyrani korini protidin jodi oi kuttar baccha disi oi narike uttjokto korte thake oi narir pokkhe ki ba korar achhe oi nari obhijog korbe kar kache oi nari jodi madarchod dcr biruddhe obhijog korto tahole hoyto oi narir pokkhe tike thaka somvob hotona tai hoyto oi nari dcr biruddhe obhijog korenoni tai ekjon narir dosh khojar age pordar arale oi narike kibhabe bhoybhiti prdorshn kore joun lalosar shikar baniyechhen segulo age khuje ber kora dorkar bangladeshe oi madarchod dcr moto aro oneke achen jara prtiniyt emon hajar hajar narir sorbnash koritechhe jaha amra jani na tai ei dcr biruddhe kothor shasti bybosha kora hok,Crime
asole apnar ra manush name januyar,Crime
suyorer bacchake juta pita kora uchit chilo,Crime
noyon kuttar bacchare prkashye jobai kora hok,Crime
ei halar chehara dekhe mone hocche bush halay ghush kheye bush hoyeche,Crime
tui jnowar,Personal
male dora kaichhe ekon kanna kore ken magi,Crime
eta shudu bangladei sombbh oporadh kore abar nijei tondth kari e gula hasinar palith kukur,Crime
ei magir kon khoma naiar oi shalar polar lingger moddhe ek ton ojoner pathar bedhe deya hok,Crime
sala khankir pula,Personal
oph allah esob ar koto dekhobo esob kuoader bichar ki hobe esob der jonno bhalo bhalo onek chhele more jacchhe bhalo cheleder kopale ken je esob kuoi cheri guli ese pore,Crime
jynoto agune purano uchit kutta gulor,Crime
ek kothay osadharn sex disi saheb apnader mot lokoder aro emon osadharr sex ar chai tar karon apnara e desher kulangar sonotan,Crime
tomar channel chutiya pura bhidio deya hoyo na,Crime
syare dosh nai tahole ki tor dosh magi,Crime
magikhuni bichar chai,Crime
kuno mohila bipode poriya thanay gele pore bujeje amar thanay najaoyai bhalo achhilo agena hoyto amar takagechhe kokhon ijjot sohogelo kuno mohila paile jotokhon chudobar napayo totokhon porento mohilake santi dibona jodi chudobar nadeyo taile khub drboyo dekhay taile chute dite baddo,Crime
sob salar haram khor je bor kon pode bose khankir polara ghosh khaiya takar paharo gre amader desher ain shrinkhla poristhiti durbol tai je keu ei rokom sahos pay,Crime
ei magi,Personal
mahike dore chidokore botar bhitore soricher hudaolobon dukaiya deo,Crime
oa ha re tui somosto ma jatir kolonko tobuo jnowar tar pokkho nili,Crime
eikhane thaka ek ek ta public ek ekta hijra,Crime
boka choda toder ki kaj kan nai kangkir pola ra phaijolami koros,Crime
minnir namota shunle rokto mathay ute jai amartake ken bachiye rekhechhe minni ar mitu dui magiri fasi chay,Crime
bodomaishi korbe tumi ar todonto korbe sangbadik magi byiman dhukabaj nij swamir sathe prtark kari kolonkit tui tomar todonto kore tomake shasti deya hobe tomar karne aj dcr jibon o tar poribarer jibon shesh hoye gelo,Crime
disi shuyorer baccha ar oi jaora magir fasi chai,Crime
ei dhoroner boro ophisar jara achhe sob harami paoyar peye ei sob kore ei kuoar baccha mittha bolche eder jel deya uchit jara rokkha korbe tara bokkhk,Crime
durniti batobar ghush khor magibaj kothay kothay pulisher vua dekhay osobho jara bor pode bose akam kukam kore eder bichar hoyo na,Crime
sala tora to manush na januyar ghotona ghotas protibad korte parisona sala bainochudora,Crime
jei bhidiyo korukoeta sottdekhen oi shalarput kibhabe kemarar samonei mochhor parchheei mochhor parar mane o anek tenoshone achheekhon ki kore bajote pari,Crime
se ek potita sontaner kotha jodi chinta korto ta hole se ei emon kaj korte parto na,Crime
shali daini magi oke ainer aotayo anote hobe o pothom asami tar pore or make o gorom dim debar dorkar,Crime
magir polara ekhon maya kanna kore labh nai jedin jibonto lash nusorat agune dogdho obosthay chitkar korchhilo sedin toder chokher pani ki shukiye gechhilo ekhon somoy ese toder joto paris kan,Crime
bechara paisa geche beyanochhot ka baccha,Crime
oare madarchud borgunar kolejer chhaera ebong kapurusher dol cheye cheye dekhochhil kopanooar pulishoke bolchi minni hol ek number asami se sorasori jorito,Crime
sali ekta magi,Crime
janoyartake rasotar upor fasi deoyahok jeno take dekhe ar kon jnowar jeno emon kaj korte na pare,Crime
sob korche or bou minnimagi er jonno besi sundori bou bhalo na mone koren kalosap or bouke dekhlei buja jayo kichhu lukacchhe,Crime
eitaip magira kibhabe sorkari chakri pay,Crime
minni besya,Sexual
ede hedadiya dim gorom kore den,Crime
luccha magirputo,Crime
magi baji kore abar bichar o chao bichar to tomar hooya uchit,Crime
kukurer bouyera onek sundori hoyo tur lojja thaka uchit shala bodmaish,Crime
minni magir fasi chai,Crime
et pason minni nijer samire prekir hate kete dilo magire pasi deu,Crime
chudir bhai,Personal
eta bhulokicchha sob dos meye tar oekota khanki magi or jonno amra meyera lojja bodh korior moto meyeke beche thakar konoo odhikar neior jonno duti mayer buk khalisob or natokoor fasi hooya uchit,Crime
baki kuktader taratari fasi chai,Crime
riphat phorajir fasi chai ei kulangagar mayer kulangagar sontan kukkhato khuni ebong minni daini soh minni holo somajer kal sap,Crime
shalake dhon katen etai er shasoti bolbo,Crime
oi chutmarani magike fasi deya hok,Crime
chude chude buni tipe bhoda chete chete fatiye fekeche hay hay koyo ki,Crime
salare fasi hote hobe na hole kutta diye choda dite hobe,Crime
borgunar sobayo mone hoyo hijra sobar samone kupai techhe ora daraiya daraiya dekotechhe,Crime
shala minir dalal,Crime
ek bura shoytaner jonno kotota lok mara jacchhe,Crime
mohila manush chakri kora ami mone kori mohila sami rakhio choda khai chakri khethore,Crime
hayre duniyar manush ekta manushke ebhabe eto manusher samone nirsngsh bhabe kopacchhe sobai takiye dekhche jeno kon mubhir shuting cholche ekhane dhikkar janai tader ei dariye thaka purushoguloke ar oi minni namok chholonamoyi ekta bishodhor sapinike jeno fasi deya hoy oi jnowar meyeta ekhane prodhan khuni,Crime
ei haramir bacchhar jonno kon koshto lage na karon er chaite hajar gun chitkar korchilo amar bon nusorat tar poreo oke puriye mara hoyeche ei haramir bacchhader khub taratari fasi chai,Crime
ei khankir polar putki bhitore gorom rd dukiye deya uchit ei beshya magir pet theke jonmano cheleder karne pulishoder sobai kharap drishtite dekhe,Crime
muktijuddher somoy ei shalara chilo raja kar ar ekhon mukti jodda saje,Crime
